,pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,name
51427,3,J. Cole,spotify:track:3pjUyVbFmM96tYhSaKJwTt,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Change,spotify:album:3CCnGldVQ90c26aFATC1PW,331480,4 Your Eyez Only,The Mix
51428,4,Ice Cube,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,spotify:artist:3Mcii5XWf6E0lrY3Uky4cA,It Was A Good Day,spotify:album:71HM1CMYWeZzws8pyiEn46,260000,The Predator,The Mix
51429,5,The Weeknd,spotify:track:5SqSckut3FcoQKmGkMWgp1,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Often,spotify:album:28ZKQMoNBB0etKXZ97G2SN,249040,Beauty Behind The Madness,The Mix
51430,6,Big Sean,spotify:track:36xxq7VDZZsGwARsn6Clo7,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Living Single,spotify:album:02pV9mCJ2PJNPVWyOFTv37,276346,Living Single,The Mix
51431,7,Joey Bada$$,spotify:track:4ntsD33Pgsgk8rUyZLLiUV,spotify:artist:2P5sC9cVZDToPxyomzF1UH,DEVASTATED,spotify:album:6swV0WUnPygRIMgEKn6Ige,207058,ALL-AMERIKKKAN BADA$$,The Mix
51432,8,J. Cole,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Deja Vu,spotify:album:3CCnGldVQ90c26aFATC1PW,264746,4 Your Eyez Only,The Mix
51433,9,Kendrick Lamar,spotify:track:6fAyRZ0GHuuvSOEIOwi58N,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Backseat Freestyle,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,212653,"good kid, m.A.A.d city",The Mix
51434,10,Big Sean,spotify:track:0SGkqnVQo9KPytSri1H6cF,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Bounce Back,spotify:album:0XAIjjN5qxViVS0Y5fYkar,222360,I Decided.,The Mix
51435,11,J. Cole,spotify:track:4gkl7QbQvBd3TM9PhlWFkI,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Love Yourz,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,211680,2014 Forest Hills Drive,The Mix
51436,12,J. Cole,spotify:track:0utlOiJy2weVl9WTkcEWHy,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Neighbors,spotify:album:3CCnGldVQ90c26aFATC1PW,216520,4 Your Eyez Only,The Mix
51437,13,J. Cole,spotify:track:2z3joGXrdGL2iEjIKQTiN1,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Ville Mentality,spotify:album:3CCnGldVQ90c26aFATC1PW,194346,4 Your Eyez Only,The Mix
51438,14,J. Cole,spotify:track:1wIQtB3UQ1TfjNMZZqO6eh,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,everybody dies,spotify:album:3yKUGrz2tsHP31gqPBhLXx,161826,everybody dies,The Mix
51439,15,J. Cole,spotify:track:1vvnYpYEMVB4aq9I6tHIEB,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,4 Your Eyez Only,spotify:album:3CCnGldVQ90c26aFATC1PW,530253,4 Your Eyez Only,The Mix
51440,16,The Weeknd,spotify:track:6i759FCuKx713ZnYjtpQGU,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,True Colors,spotify:album:4AdZV63ycxFLF6Hcol0QnB,206026,Starboy,The Mix
51441,17,The Weeknd,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Die For You,spotify:album:4AdZV63ycxFLF6Hcol0QnB,260253,Starboy,The Mix
51442,18,Common,spotify:track:4lOY9nIVpct04sP9OSwb0X,spotify:artist:2GHclqNVjqGuiE5mA7BEoc,Rain,spotify:album:2DTbGcv40CSMW0P4yAQQBa,248613,Black America Again,The Mix
51443,19,Common,spotify:track:3r7WTNjlxxTXParQCQeGZ8,spotify:artist:2GHclqNVjqGuiE5mA7BEoc,The People,spotify:album:0XFFBEzvJ7Zit24MY5oVV3,204546,Finding Forever,The Mix
51444,20,Kanye West,spotify:track:6bXOlIfGIWh7Tyn4oyvLQW,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,I Wonder,spotify:album:3SZr5Pco2oqKFORCP3WNj9,243440,Graduation,The Mix
51445,21,Kendrick Lamar,spotify:track:439TlnnznSiBbQbgXiBqAd,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,m.A.A.d city,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,350120,"good kid, m.A.A.d city",The Mix
51446,22,JAY Z,spotify:track:4h5KBcltGefua73AUPYps7,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,Izzo (H.O.V.A.),spotify:album:69CmkikTHkGKdkrUZTtyWl,240626,The Blueprint,The Mix
51447,23,Logic,spotify:track:4QRWA5UqYU1st9aO0UfxOj,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Fade Away,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,287400,The Incredible True Story,The Mix
51448,24,Logic,spotify:track:5psz20rVFNRlt0u9cpzBpY,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Upgrade,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,173493,The Incredible True Story,The Mix
51449,25,Logic,spotify:track:6bM3GKo47KVgvj3gHdWS0U,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Like Woah,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,232693,The Incredible True Story,The Mix
51450,26,Logic,spotify:track:1zucHJN4WKHIzSL4FyiJw9,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Innermission,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,240053,The Incredible True Story,The Mix
51451,27,Logic,spotify:track:1BTj47Up5m8601KOFrTvkj,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,I Am The Greatest,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,202920,The Incredible True Story,The Mix
51452,28,Logic,spotify:track:4q6oNFTjZmJqkIgPdp8iR1,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Lord Willin',spotify:album:5dOpbgAmJeyoakKQ0QLWkR,208666,The Incredible True Story,The Mix
51453,29,Logic,spotify:track:5rwOE5J3Y1A2NiRa6y3Yph,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Stainless,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,199573,The Incredible True Story,The Mix
51454,30,Logic,spotify:track:0M2ZekrsEkru9Xp5rWnouQ,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Paradise,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,282173,The Incredible True Story,The Mix
51455,31,Logic,spotify:track:0aAk9KMmPChiS2EG9Fg7IX,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Never Been,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,247133,The Incredible True Story,The Mix
51456,32,Logic,spotify:track:5FhaG2uuOPmPcGXO9aniCH,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,The Incredible True Story,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,416693,The Incredible True Story,The Mix
51457,33,Logic,spotify:track:4iq3zHwgHSxstFvYw4yIsQ,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Run It,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,200800,The Incredible True Story,The Mix
51458,34,Logic,spotify:track:2c8sgbZoEanC3QyFNZxUcA,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Flexicution,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,218946,Bobby Tarantino,The Mix
51459,35,Logic,spotify:track:4dVJyyeCPEONr44NIrXvie,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,The Jam,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,238400,Bobby Tarantino,The Mix
51460,36,Logic,spotify:track:7qT7NUDywO7vNJNTNxqWiN,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Wrist,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,205733,Bobby Tarantino,The Mix
51461,37,Logic,spotify:track:1py4qzrEEkOvU8uTHYLuOW,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Super Mario World,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,177680,Bobby Tarantino,The Mix
51462,38,Logic,spotify:track:7mfLCMIvu0cZVNpvdXEVT5,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Studio Ambience At Night: Malibu,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,56360,Bobby Tarantino,The Mix
51463,39,Logic,spotify:track:3SrUV8pxnW1QhMbbwegpwG,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Slave,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,179640,Bobby Tarantino,The Mix
51464,40,Logic,spotify:track:6pK86Tx0QqX0E64mKuDB5Q,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Deeper Than Money,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,257640,Bobby Tarantino,The Mix
51465,41,Logic,spotify:track:4Mr73gFwZUeFnrfRov23we,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Slave II,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,196893,Bobby Tarantino,The Mix
51466,42,Bryson Tiller,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,Exchange,spotify:album:6eZdwrhB97A3EYx9QppGfl,194613,T R A P S O U L,The Mix
51467,43,Jeremih,spotify:track:0PJIbOdMs3bd5AT8liULMQ,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,oui,spotify:album:7DMyQuDPe8xzjC0UDSDa96,238320,Late Nights: The Album,The Mix
51468,44,Kendrick Lamar,spotify:track:2fgAJeky8Cpsr8Cfvn2NVp,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,untitled 03 | 05.28.2013.,spotify:album:0kL3TYRsSXnu0iJvFO3rud,154346,untitled unmastered.,The Mix
51469,45,Kendrick Lamar,spotify:track:4M2t7bP4Mq87mGMn0PObUX,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,untitled 06 | 06.30.2014.,spotify:album:0kL3TYRsSXnu0iJvFO3rud,208013,untitled unmastered.,The Mix
51470,46,Lil Dicky,spotify:track:6AoYWCzsDls6c61Zp5qTuU,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),spotify:album:5eLVoIPq7P3Bu29lVgD4x0,290835,Professional Rapper,The Mix
51471,47,Tory Lanez,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,Say It,spotify:album:5tBOCi2TekXZ1IbrmlBZO4,237786,I Told You,The Mix
51472,48,G-Eazy,spotify:track:1Bqxj0aH5KewYHKUg1IdrF,spotify:artist:02kJSzxNuaWGqwubyUba0Z,Some Kind Of Drug,spotify:album:09Q3WwGYsQe5ognkvVkmCu,222466,When It's Dark Out,The Mix
51473,49,Bryson Tiller,spotify:track:3pXF1nA74528Edde4of9CC,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,Don't,spotify:album:6eZdwrhB97A3EYx9QppGfl,198293,T R A P S O U L,The Mix
51474,50,Ro James,spotify:track:3gx6E5B42WHKf5agVWQAf2,spotify:artist:7r2oyrNc0YjSC7hZL87V0Y,Permission,spotify:album:1SXqTsVnjtIULG5YKXafeY,281511,ELDORADO,The Mix
51475,51,Miguel,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Adorn,spotify:album:4Rvzx3X6hcDb7nty1IzVP4,193146,Kaleidoscope Dream (Deluxe Version),The Mix
51476,52,Jeremih,spotify:track:08zJpaUQVi9FrKv2e32Bah,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,Planez,spotify:album:7DMyQuDPe8xzjC0UDSDa96,240320,Late Nights: The Album,The Mix
51477,53,Dr. Dre,spotify:track:20LxTsa6936zOlzTWqoPVt,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,The Next Episode,spotify:album:5csXMdS69VOvh8MjyfwkjB,161600,2001,The Mix
51478,54,Kendrick Lamar,spotify:track:7wdzLe2Gsx1RGqbvYZHASz,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,i,spotify:album:51C65YqHrDODM1hD5FEL5x,231933,i,The Mix
51479,55,Lupe Fiasco,spotify:track:4NTWZqvfQTlOMitlVn6tew,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,The Show Goes On,spotify:album:1j0apvEvaWbTmlZpKsfr2D,239613,Lasers,The Mix
51480,56,Lupe Fiasco,spotify:track:50M2QjfSM82wkJ1d0iV4mh,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Daydreamin' (feat. Jill Scott),spotify:album:0TDJRkEr2SrhWTetdkEzED,234306,Lupe Fiasco's Food & Liquor,The Mix
51481,57,The Weeknd,spotify:track:7ID2dydg1QFuWObmdhwzfm,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,Earned It (Fifty Shades Of Grey),spotify:album:36yJ6fcaSCVsK1tybnNizj,277706,Beauty Behind The Madness,The Mix
51482,58,Childish Gambino,spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,IV. sweatpants,spotify:album:63McpWDS7P0dF06fqXQMCZ,180675,because the internet,The Mix
51483,59,Childish Gambino,spotify:track:6olUplztLFFfU7fMYmFXOP,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Sober,spotify:album:5GBcqixIFDPEom7AUNbFiM,252013,Kauai,The Mix
51484,60,Logic,spotify:track:5LME7YULt0enp6UAB8VoDn,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Under Pressure,spotify:album:1Mk7Lei0Ra3hawezqmad5V,559533,Under Pressure,The Mix
51485,61,Logic,spotify:track:66urf1ZXFy4qVKdNqcdbaZ,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Till The End,spotify:album:1Mk7Lei0Ra3hawezqmad5V,312360,Under Pressure,The Mix
51486,62,A$AP Rocky,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,Everyday,spotify:album:3arNdjotCvtiiLFfjKngMc,260986,AT.LONG.LAST.A$AP,The Mix
51487,63,Kendrick Lamar,spotify:track:1zCi4cVFqe6ja16MeGZKRN,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Poetic Justice,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,300160,"good kid, m.A.A.d city",The Mix
51488,64,Kendrick Lamar,spotify:track:0N3W5peJUQtI4eyR6GJT5O,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,King Kunta,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,234693,To Pimp A Butterfly,The Mix
51489,65,Kendrick Lamar,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Alright,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,219333,To Pimp A Butterfly,The Mix
51490,66,Kanye West,spotify:track:4ImL3v98u2BLkwnyQDjfRm,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Can't Tell Me Nothing,spotify:album:3SZr5Pco2oqKFORCP3WNj9,271600,Graduation,The Mix
51491,67,Kanye West,spotify:track:1fLdeDTrJWNkwOeFyAVLvF,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Good Life,spotify:album:3SZr5Pco2oqKFORCP3WNj9,207000,Graduation,The Mix
51492,68,Kanye West,spotify:track:1XQhZctQWzkznclbmbE7FQ,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Everything I Am,spotify:album:3SZr5Pco2oqKFORCP3WNj9,227893,Graduation,The Mix
51493,69,Kanye West,spotify:track:6mxyfdyF4LD7PctU3UNyjF,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Touch The Sky,spotify:album:4GRDFQ9HRoO0by8H0r2a3I,236600,Late Registration,The Mix
51494,70,Kanye West,spotify:track:4FHu9bOzBjZurx89CMa42L,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,All Falls Down,spotify:album:1NRRN5RWwfuLmQdjshz0L7,223506,The College Dropout,The Mix
51495,71,Kanye West,spotify:track:2rT6jwkyUcz6cmDWZGbGjC,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Spaceship,spotify:album:1NRRN5RWwfuLmQdjshz0L7,324226,The College Dropout,The Mix
51496,72,Big Sean,spotify:track:4E92bmgFiHxvy2SNjXjC3b,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Blessings,spotify:album:3QZ9gSv35M8vfQA127l3vn,252040,Dark Sky Paradise,The Mix
51497,73,Big Sean,spotify:track:2lKRa8BRR5bZkSoQBE3yh9,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Paradise - Extended,spotify:album:3QZ9gSv35M8vfQA127l3vn,215440,Dark Sky Paradise,The Mix
51498,74,J. Cole,spotify:track:6JG0qhINKVwiHxqN85j7RG,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Crooked Smile,spotify:album:1NfrmcXk8xNennyxQ57JcW,278573,Born Sinner,The Mix
51499,75,J. Cole,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Power Trip,spotify:album:1NfrmcXk8xNennyxQ57JcW,241160,Born Sinner,The Mix
51500,76,J. Cole,spotify:track:16qYlQ6koFxYVbiJbGHblz,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,G.O.M.D.,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,301133,2014 Forest Hills Drive,The Mix
51501,77,J. Cole,spotify:track:62vpWI1CHwFy7tMIcSStl8,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,No Role Modelz,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,292986,2014 Forest Hills Drive,The Mix
51502,78,J. Cole,spotify:track:6AGON2BGdPmPMJGiiNuuwl,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Immortal,spotify:album:3CCnGldVQ90c26aFATC1PW,201666,4 Your Eyez Only,The Mix
51503,79,J. Cole,spotify:track:07NI6CCv57IbIqzy10ddd7,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,Nobody's Perfect,spotify:album:4skqOUXyBUnzxVPNPxrGWV,190653,Cole World: The Sideline Story,The Mix
51504,80,DRAM,spotify:track:6GG2tkV9PRYGN5rniXPFXZ,spotify:artist:5M0lbkGluOPXLeFjApw8r8,Cash Machine,spotify:album:0NrZHZ0y5kTO8EHliuUUca,181154,Big Baby DRAM,The Mix
51505,81,Hopsin,spotify:track:6IY2y3kjjLaNbxW4GLiYQR,spotify:artist:7EWU4FhUJM1sZQgQKdENeT,Ill Mind of Hopsin 8,spotify:album:6kfB3WTt9YOhOZnEIOTbdn,390004,Ill Mind of Hopsin 8,The Mix
51506,82,Hopsin,spotify:track:7dDLHlyZJBqEWSndlPWyCT,spotify:artist:7EWU4FhUJM1sZQgQKdENeT,Ill Mind of Hopsin 5,spotify:album:5kRhn7K8D7txVpIGGWfVCu,289004,Ill Mind of Hopsin 5 - Single,The Mix
51507,83,Kendrick Lamar,spotify:track:1zayuwd1YLZsYDArkruHdL,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,The Heart Part 4,spotify:album:67pL2VfWX7t1XsvK1TGa4G,288554,The Heart Part 4,The Mix
51508,84,Chance The Rapper,spotify:track:0jx8zY5JQsS4YEQcfkoc5C,spotify:artist:1anyVhU62p31KFi8MEzkbf,Angels (feat. Saba),spotify:album:71QyofYesSsRMwFOTafnhB,206240,Coloring Book,The Mix
51509,85,Chance The Rapper,spotify:track:2VQc9orzwE6a5qFfy54P6e,spotify:artist:1anyVhU62p31KFi8MEzkbf,Blessings,spotify:album:71QyofYesSsRMwFOTafnhB,221939,Coloring Book,The Mix
51510,86,Chance The Rapper,spotify:track:6VndlbaMjAscnEeqrVkMN2,spotify:artist:1anyVhU62p31KFi8MEzkbf,D.R.A.M. Sings Special,spotify:album:71QyofYesSsRMwFOTafnhB,101590,Coloring Book,The Mix
51511,87,Chance The Rapper,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,spotify:artist:1anyVhU62p31KFi8MEzkbf,No Problem (feat. Lil Wayne & 2 Chainz),spotify:album:71QyofYesSsRMwFOTafnhB,304606,Coloring Book,The Mix
51512,88,Chance The Rapper,spotify:track:6m9qPYXmhge2QhBLfFKnVF,spotify:artist:1anyVhU62p31KFi8MEzkbf,Same Drugs,spotify:album:71QyofYesSsRMwFOTafnhB,257775,Coloring Book,The Mix
51513,89,Logic,spotify:track:7cGFbx7MP0H23iHZTZpqMM,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Everybody,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,162346,Everybody,The Mix
51514,90,Kendrick Lamar,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,spotify:album:4eLPsYPBmXABThSJ821sqY,177000,DAMN.,The Mix
51515,91,Chance The Rapper,spotify:track:3eze1OsZ1rqeXkKStNfTmi,spotify:artist:1anyVhU62p31KFi8MEzkbf,Juke Jam (feat. Justin Bieber & Towkio),spotify:album:71QyofYesSsRMwFOTafnhB,219683,Coloring Book,The Mix
51516,92,Logic,spotify:track:7BKUWh5sdtdS17crohRe4L,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Black SpiderMan,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,331266,Everybody,The Mix
51517,93,Kendrick Lamar,spotify:track:1EaKU4dMbesXXd3BrLCtYG,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,ELEMENT.,spotify:album:4eLPsYPBmXABThSJ821sqY,208733,DAMN.,The Mix
51518,94,Kendrick Lamar,spotify:track:2LTlO3NuNVN70lp2ZbVswF,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,FEEL.,spotify:album:4eLPsYPBmXABThSJ821sqY,214826,DAMN.,The Mix
51519,95,Kendrick Lamar,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,PRIDE.,spotify:album:4eLPsYPBmXABThSJ821sqY,275253,DAMN.,The Mix
51520,96,Kendrick Lamar,spotify:track:6PGoSes0D9eUDeeAafB2As,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,LOVE. FEAT. ZACARI.,spotify:album:4eLPsYPBmXABThSJ821sqY,213400,DAMN.,The Mix
51521,97,Kendrick Lamar,spotify:track:4BHSjbYylfOH5WAGusDyni,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,YAH.,spotify:album:4eLPsYPBmXABThSJ821sqY,160293,DAMN.,The Mix
51522,98,Kendrick Lamar,spotify:track:6HZILIRieu8S0iqY8kIKhj,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,DNA.,spotify:album:4eLPsYPBmXABThSJ821sqY,185946,DAMN.,The Mix
51523,99,Future,spotify:track:0VgkVdmE4gld66l8iyGjgx,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Mask Off,spotify:album:17FBoXK1NU2rvJBbzdzw0r,204600,FUTURE,The Mix
51524,100,Joey Bada$$,spotify:track:5URYXSFGks9Q8eYePlgVdL,spotify:artist:2P5sC9cVZDToPxyomzF1UH,FOR MY PEOPLE,spotify:album:6swV0WUnPygRIMgEKn6Ige,232765,ALL-AMERIKKKAN BADA$$,The Mix
51525,101,Joey Bada$$,spotify:track:7L9g4cPfohScjJ8mGwLQWr,spotify:artist:2P5sC9cVZDToPxyomzF1UH,TEMPTATION,spotify:album:6swV0WUnPygRIMgEKn6Ige,244197,ALL-AMERIKKKAN BADA$$,The Mix
51526,102,Joey Bada$$,spotify:track:3Zll5MbCF6D7Tg7lsH9KYI,spotify:artist:2P5sC9cVZDToPxyomzF1UH,BABYLON (feat. Chronixx),spotify:album:6swV0WUnPygRIMgEKn6Ige,336333,ALL-AMERIKKKAN BADA$$,The Mix
51527,103,Logic,spotify:track:7fRfIvHPH6bHdMDjPFwTMh,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Hallelujah,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,448733,Everybody,The Mix
51528,104,Logic,spotify:track:6HN5XPJEV31RQJGoyqZ81K,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Take It Back,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,400013,Everybody,The Mix
51529,105,Logic,spotify:track:77mLzdHEWRB60CLlV02TV2,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,America,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,331346,Everybody,The Mix
51530,106,Logic,spotify:track:53LkLW4k4w7EOayzvx70O9,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Mos Definitely,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,206293,Everybody,The Mix
51531,107,Logic,spotify:track:7BKUWh5sdtdS17crohRe4L,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Black SpiderMan,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,331266,Everybody,The Mix
51532,108,Logic,spotify:track:76ZrqdtkKxhMl42xAQTnFm,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,AfricAryaN,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,728413,Everybody,The Mix
51533,109,Kendrick Lamar,spotify:track:4iYRa2btalAzPZoSYfROqF,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,XXX. FEAT. U2.,spotify:album:4eLPsYPBmXABThSJ821sqY,254200,DAMN.,The Mix
51534,110,Kanye West,spotify:track:1eQBEelI2NCy7AUTerX0KS,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Ultralight Beam,spotify:album:7gsWAHLeT0w7es6FofOXk1,320680,The Life Of Pablo,The Mix
51535,111,Joey Bada$$,spotify:track:5csdNgCD64XzhsyoRlhzsa,spotify:artist:2P5sC9cVZDToPxyomzF1UH,LEGENDARY (feat. J. Cole),spotify:album:6swV0WUnPygRIMgEKn6Ige,278111,ALL-AMERIKKKAN BADA$$,The Mix
51536,112,Logic,spotify:track:5INhgLY5BQfXAr61XPAoSq,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Metropolis,spotify:album:1Mk7Lei0Ra3hawezqmad5V,295360,Under Pressure,The Mix
51537,113,Logic,spotify:track:1Kp6WFxRzc0sRBmGSgIYat,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Gang Related,spotify:album:1Mk7Lei0Ra3hawezqmad5V,167320,Under Pressure,The Mix
51538,114,Logic,spotify:track:3lWCa9e0KhDghboM5L9C6d,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Soul Food,spotify:album:1Mk7Lei0Ra3hawezqmad5V,292933,Under Pressure,The Mix
51539,115,Russ,spotify:track:4cxMGhkinTocPSVVKWIw0d,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,Losin Control,spotify:album:0lUL92det7mZ4DaHYmiUEC,237506,There's Really A Wolf,The Mix
51540,116,Khalid,spotify:track:152lZdxL1OR0ZMW6KquMif,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Location,spotify:album:6kf46HbnYCZzP6rjvQHYzg,219080,American Teen,The Mix
